,series_name,metric,geo,genre_id,genre_name,value
398,q50,arpdau,ID,3203,fighting_sub_rpg,0.032913563101513624
399,q50,arpdau,ID,3204,mmorpg_sub_rpg,0.02548726609405306
400,q50,arpdau,ID,3301,card_battlers_sub_card,0.06305843838030276
401,q50,arpdau,ID,3405,other_strategy_sub_strategy,0.2178568493680286
402,q50,arpdau,ID,3601,arcade_sports_sub_sports,0.022099613626226946
403,q50,arpdau,ID,3603,other_sports_sub_sports,0.01149295105076335
404,q50,arpdau,ID,3701,arcade_racing_sub_racing,0.08137810184758176
405,q50,arpdau,IN,1001,other_sub_hypercasual,0.006592582222535039
406,q50,arpdau,IN,1002,puzzle_sub_hypercasual,0.0395253754780277
407,q50,arpdau,IN,1003,idle_sub_hypercasual,0.06154337458386279
408,q50,arpdau,IN,1004,io_sub_hypercasual,0.0018162957407508492
409,q50,arpdau,IN,1137,action_store,0.005511868083392944
410,q50,arpdau,IN,1138,adventure_store,0.0034852328434643023
411,q50,arpdau,IN,1139,casual_store,0.005998247916408491
412,q50,arpdau,IN,1140,board_store,0.00805997665215553
413,q50,arpdau,IN,1141,card_store,0.5274992053453059
414,q50,arpdau,IN,1142,casino_store,0.5501092659278647
415,q50,arpdau,IN,1147,puzzle_store,0.009079409192773549
416,q50,arpdau,IN,1148,racing_store,0.0021371075389456794
417,q50,arpdau,IN,1149,role_playing_store,0.0032479879091578496
418,q50,arpdau,IN,1150,simulation_store,0.008257323400634096
419,q50,arpdau,IN,1151,sports_store,0.013499508406760416
420,q50,arpdau,IN,1152,strategy_store,0.011312959275479019
421,q50,arpdau,IN,1153,trivia_store,0.005049230234000039
422,q50,arpdau,IN,1154,word_store,0.04635109945504311
423,q50,arpdau,IN,1155,arcade_store,0.0035465543266395283
424,q50,arpdau,IN,1156,multiplayer_store,0.0014956511795104718
425,q50,arpdau,IN,2201,platformer_sub_arcade,0.004923427180138482
426,q50,arpdau,IN,2202,idler_sub_arcade,0.07883785203836507
427,q50,arpdau,IN,2203,shoot_em_up_sub_arcade,0.029327675996517127
428,q50,arpdau,IN,2204,other_arcade_sub_arcade,0.04744627838240933
429,q50,arpdau,IN,2205,tower_defense_sub_arcade,0.042348156158521735
430,q50,arpdau,IN,2206,board_games_sub_arcade,0.034709765272743665
431,q50,arpdau,IN,2303,music_band_sub_lifestyle,0.002689182363594699
432,q50,arpdau,IN,2401,action_sub_puzzle,0.0002766487657477003
433,q50,arpdau,IN,2402,match3_sub_puzzle,0.026134645537802096
434,q50,arpdau,IN,2403,other_sub_puzzle,0.04348516786719961
435,q50,arpdau,IN,2404,word_games_sub_puzzle,0.021563777828578146
436,q50,arpdau,IN,2405,trivia_games_sub_puzzle,0.00045566950575400006
437,q50,arpdau,IN,2406,coloring_games_sub_puzzle,0.009707768140249371
438,q50,arpdau,IN,2407,hidden_objects_sub_puzzle,0.1310351271567811
439,q50,arpdau,IN,2501,adventures_sub_simulation,0.03209680884366059
440,q50,arpdau,IN,2503,tycoon_crafting_sub_simulation,0.038836987988856764
441,q50,arpdau,IN,2507,animal_pet_sub_simulation,0.0012510935629609645
442,q50,arpdau,IN,3103,snipers_sub_shooter,0.007567224816832117
443,q50,arpdau,IN,3105,other_shooter_sub_shooter,0.0389870377092226
444,q50,arpdau,IN,3203,fighting_sub_rpg,0.0030981043109597735
445,q50,arpdau,IN,3204,mmorpg_sub_rpg,0.03435021537911683
446,q50,arpdau,IN,3207,survival_sub_rpg,0.197092914022505
447,q50,arpdau,IN,3301,card_battlers_sub_card,0.09402634959735162
448,q50,arpdau,IN,3405,other_strategy_sub_strategy,0.08781537236528615
449,q50,arpdau,IN,3601,arcade_sports_sub_sports,0.008229569125170692
450,q50,arpdau,IN,3603,other_sports_sub_sports,0.004923618009287364
451,q50,arpdau,IN,3701,arcade_racing_sub_racing,0.02820401910875232
452,q50,arpdau,IT,1001,other_sub_hypercasual,0.018671743981564796
453,q50,arpdau,IT,1002,puzzle_sub_hypercasual,0.024275043220986756
454,q50,arpdau,IT,1003,idle_sub_hypercasual,0.07476375397929451
455,q50,arpdau,IT,1004,io_sub_hypercasual,0.0018950523886805096
456,q50,arpdau,IT,1137,action_store,0.02015270753918368
457,q50,arpdau,IT,1138,adventure_store,0.007060042812123585
458,q50,arpdau,IT,1139,casual_store,0.00850675593635236
459,q50,arpdau,IT,1140,board_store,0.00949348123323185
460,q50,arpdau,IT,1141,card_store,0.09487282342694965
461,q50,arpdau,IT,1142,casino_store,0.05220851219298488
462,q50,arpdau,IT,1147,puzzle_store,0.01086438192357485
463,q50,arpdau,IT,1148,racing_store,0.0031564843466516607
464,q50,arpdau,IT,1149,role_playing_store,0.02499051037060774
465,q50,arpdau,IT,1150,simulation_store,0.02019169250652074
466,q50,arpdau,IT,1151,sports_store,0.02238251785885723
467,q50,arpdau,IT,1152,strategy_store,0.04742868719413255
468,q50,arpdau,IT,1153,trivia_store,0.0070891703509672645
469,q50,arpdau,IT,1154,word_store,0.010891977644224528
470,q50,arpdau,IT,1155,arcade_store,0.008053387827737358
471,q50,arpdau,IT,1156,multiplayer_store,0.002293626577358585
472,q50,arpdau,IT,2201,platformer_sub_arcade,0.006000351963266642
473,q50,arpdau,IT,2202,idler_sub_arcade,0.02807190891509823
474,q50,arpdau,IT,2203,shoot_em_up_sub_arcade,0.5021371766924853
475,q50,arpdau,IT,2204,other_arcade_sub_arcade,0.24008097084062205
476,q50,arpdau,IT,2205,tower_defense_sub_arcade,0.06975900230086997
477,q50,arpdau,IT,2206,board_games_sub_arcade,0.02302640714111039
478,q50,arpdau,IT,2303,music_band_sub_lifestyle,0.0007582170647778987
479,q50,arpdau,IT,2401,action_sub_puzzle,0.0006958571281173638
480,q50,arpdau,IT,2402,match3_sub_puzzle,0.013985386166406473
481,q50,arpdau,IT,2403,other_sub_puzzle,0.019168548256318155
482,q50,arpdau,IT,2404,word_games_sub_puzzle,0.012672708138947698
483,q50,arpdau,IT,2405,trivia_games_sub_puzzle,0.08704305190015722
484,q50,arpdau,IT,2406,coloring_games_sub_puzzle,0.007295153138046201
485,q50,arpdau,IT,2407,hidden_objects_sub_puzzle,0.06004990711336425
486,q50,arpdau,IT,2501,adventures_sub_simulation,0.07090306585162554
487,q50,arpdau,IT,2503,tycoon_crafting_sub_simulation,0.062298857202453324
488,q50,arpdau,IT,2507,animal_pet_sub_simulation,0.004429514377600807
489,q50,arpdau,IT,3103,snipers_sub_shooter,0.023404321286018256
490,q50,arpdau,IT,3105,other_shooter_sub_shooter,0.07227118193667094
491,q50,arpdau,IT,3203,fighting_sub_rpg,0.006112008884708454
492,q50,arpdau,IT,3204,mmorpg_sub_rpg,0.11517108471792972
493,q50,arpdau,IT,3301,card_battlers_sub_card,0.12585737807266129
494,q50,arpdau,IT,3405,other_strategy_sub_strategy,0.7358090428489876
495,q50,arpdau,IT,3601,arcade_sports_sub_sports,0.016119265975315038
496,q50,arpdau,IT,3603,other_sports_sub_sports,0.11256421032019712
497,q50,arpdau,IT,3701,arcade_racing_sub_racing,0.04896453668684617
498,q50,arpdau,JP,1001,other_sub_hypercasual,0.011336995521392492
499,q50,arpdau,JP,1002,puzzle_sub_hypercasual,0.03631756763808166
500,q50,arpdau,JP,1003,idle_sub_hypercasual,0.13844458678946242
501,q50,arpdau,JP,1004,io_sub_hypercasual,0.0039043282642946793
502,q50,arpdau,JP,1137,action_store,0.027857709059914644
503,q50,arpdau,JP,1138,adventure_store,0.011053887510216433
504,q50,arpdau,JP,1139,casual_store,0.021244570704616644
505,q50,arpdau,JP,1140,board_store,0.013853096820906038
506,q50,arpdau,JP,1141,card_store,0.25133381907271446
507,q50,arpdau,JP,1142,casino_store,0.17543101256519927
508,q50,arpdau,JP,1147,puzzle_store,0.02470675327004232
509,q50,arpdau,JP,1148,racing_store,0.01639564154313549
510,q50,arpdau,JP,1149,role_playing_store,0.03511439578185898
511,q50,arpdau,JP,1150,simulation_store,0.04019443461552608
512,q50,arpdau,JP,1151,sports_store,0.03777701513122504
513,q50,arpdau,JP,1152,strategy_store,0.06083243801865112
514,q50,arpdau,JP,1153,trivia_store,0.01117652834714717
515,q50,arpdau,JP,1154,word_store,0.07074309293767547
516,q50,arpdau,JP,1155,arcade_store,0.008104100163861566
517,q50,arpdau,JP,1156,multiplayer_store,0.004862873367977245
518,q50,arpdau,JP,2201,platformer_sub_arcade,0.009187885407165095
519,q50,arpdau,JP,2202,idler_sub_arcade,0.1178689998256046
520,q50,arpdau,JP,2204,other_arcade_sub_arcade,0.04554513509151261
521,q50,arpdau,JP,2205,tower_defense_sub_arcade,0.1954420340012316
522,q50,arpdau,JP,2206,board_games_sub_arcade,0.11905018765795579
523,q50,arpdau,JP,2303,music_band_sub_lifestyle,0.001586959111010965
524,q50,arpdau,JP,2401,action_sub_puzzle,0.0027119530872860005
525,q50,arpdau,JP,2402,match3_sub_puzzle,0.027351059718349887
526,q50,arpdau,JP,2403,other_sub_puzzle,0.008403680656781114
527,q50,arpdau,JP,2404,word_games_sub_puzzle,0.03960406613581369
528,q50,arpdau,JP,2406,coloring_games_sub_puzzle,0.007827882713172125
529,q50,arpdau,JP,2407,hidden_objects_sub_puzzle,4.156366776442156e-05
530,q50,arpdau,JP,2501,adventures_sub_simulation,0.08699565244627679
531,q50,arpdau,JP,2503,tycoon_crafting_sub_simulation,0.1985202056416853
532,q50,arpdau,JP,2507,animal_pet_sub_simulation,0.0073393941494357745
533,q50,arpdau,JP,3103,snipers_sub_shooter,0.07795839003864198
534,q50,arpdau,JP,3105,other_shooter_sub_shooter,0.1425817343521352
535,q50,arpdau,JP,3203,fighting_sub_rpg,0.01219317010692019
536,q50,arpdau,JP,3204,mmorpg_sub_rpg,0.15494836314654187
537,q50,arpdau,JP,3301,card_battlers_sub_card,0.5297626842481964
538,q50,arpdau,JP,3405,other_strategy_sub_strategy,0.8210022721061376
539,q50,arpdau,JP,3601,arcade_sports_sub_sports,0.004894834652194566
540,q50,arpdau,JP,3603,other_sports_sub_sports,0.09517383715137791
541,q50,arpdau,JP,3701,arcade_racing_sub_racing,0.10335209643266176
542,q50,arpdau,KR,1001,other_sub_hypercasual,0.05320569529245753
543,q50,arpdau,KR,1002,puzzle_sub_hypercasual,0.029635288944056946
544,q50,arpdau,KR,1003,idle_sub_hypercasual,0.19037129203116268
545,q50,arpdau,KR,1004,io_sub_hypercasual,0.006023470567905321
546,q50,arpdau,KR,1137,action_store,0.02289070803086291
547,q50,arpdau,KR,1138,adventure_store,0.00632354581924336
548,q50,arpdau,KR,1139,casual_store,0.01615108246789487
549,q50,arpdau,KR,1140,board_store,0.01378530443214866
550,q50,arpdau,KR,1141,card_store,0.05751386390232916
551,q50,arpdau,KR,1142,casino_store,0.037321030901820755
552,q50,arpdau,KR,1147,puzzle_store,0.021409886131926115
553,q50,arpdau,KR,1148,racing_store,0.0022090320390815853
554,q50,arpdau,KR,1149,role_playing_store,0.025983648035617906
555,q50,arpdau,KR,1150,simulation_store,0.023842979105429925
556,q50,arpdau,KR,1151,sports_store,0.023686389405877396
557,q50,arpdau,KR,1152,strategy_store,0.05763876645755463
558,q50,arpdau,KR,1153,trivia_store,0.010328602668238266
559,q50,arpdau,KR,1154,word_store,0.012859034106040433
560,q50,arpdau,KR,1155,arcade_store,0.010628091302797738
561,q50,arpdau,KR,1156,multiplayer_store,0.003263590432172132
562,q50,arpdau,KR,2201,platformer_sub_arcade,0.007664525077144567
563,q50,arpdau,KR,2202,idler_sub_arcade,0.07666200891669256
564,q50,arpdau,KR,2204,other_arcade_sub_arcade,0.05959996890235516
565,q50,arpdau,KR,2205,tower_defense_sub_arcade,0.15243229257279206
566,q50,arpdau,KR,2206,board_games_sub_arcade,0.04660979155367861
567,q50,arpdau,KR,2303,music_band_sub_lifestyle,0.0009907381423775285
568,q50,arpdau,KR,2401,action_sub_puzzle,0.0010519991444781177
569,q50,arpdau,KR,2402,match3_sub_puzzle,0.04340122285309825
570,q50,arpdau,KR,2403,other_sub_puzzle,0.014869746199272133
571,q50,arpdau,KR,2404,word_games_sub_puzzle,0.013195705821843127
572,q50,arpdau,KR,2406,coloring_games_sub_puzzle,0.0022443800144602856
573,q50,arpdau,KR,2501,adventures_sub_simulation,0.10138618131682746
574,q50,arpdau,KR,2503,tycoon_crafting_sub_simulation,0.21604634327947816
575,q50,arpdau,KR,2507,animal_pet_sub_simulation,0.011247313035917484
576,q50,arpdau,KR,3103,snipers_sub_shooter,0.06832911973548886
577,q50,arpdau,KR,3105,other_shooter_sub_shooter,0.21893390985427466
578,q50,arpdau,KR,3203,fighting_sub_rpg,0.1506960112033349
579,q50,arpdau,KR,3204,mmorpg_sub_rpg,0.13040858589146495
580,q50,arpdau,KR,3301,card_battlers_sub_card,0.10383208173637563
581,q50,arpdau,KR,3405,other_strategy_sub_strategy,1.5545462654259217
582,q50,arpdau,KR,3601,arcade_sports_sub_sports,0.0035708714583666985
583,q50,arpdau,KR,3603,other_sports_sub_sports,0.1162928847839961
584,q50,arpdau,KR,3701,arcade_racing_sub_racing,0.050685726701547404
585,q50,arpdau,MX,1001,other_sub_hypercasual,0.00886973151771819
586,q50,arpdau,MX,1002,puzzle_sub_hypercasual,0.018417475460454774
587,q50,arpdau,MX,1003,idle_sub_hypercasual,0.08149538016985096
588,q50,arpdau,MX,1004,io_sub_hypercasual,0.0016179190370119434
589,q50,arpdau,MX,1137,action_store,0.008500250032370284
590,q50,arpdau,MX,1138,adventure_store,0.0032310977967464722
591,q50,arpdau,MX,1139,casual_store,0.00577902761501317
592,q50,arpdau,MX,1140,board_store,0.003954013300119
593,q50,arpdau,MX,1141,card_store,0.047049346691688795
594,q50,arpdau,MX,1142,casino_store,0.04556020207963828
595,q50,arpdau,MX,1147,puzzle_store,0.006491851057534246
596,q50,arpdau,MX,1148,racing_store,0.008999936866468095
597,q50,arpdau,MX,1149,role_playing_store,0.0014435828779452455
598,q50,arpdau,MX,1150,simulation_store,0.009443047094477982
599,q50,arpdau,MX,1151,sports_store,0.008552516702929586
600,q50,arpdau,MX,1152,strategy_store,0.015766556671320587
601,q50,arpdau,MX,1153,trivia_store,0.0052418063939823215
602,q50,arpdau,MX,1154,word_store,0.009055819110576208
603,q50,arpdau,MX,1155,arcade_store,0.006359797917926811
604,q50,arpdau,MX,1156,multiplayer_store,0.0009945312127733774
605,q50,arpdau,MX,2201,platformer_sub_arcade,0.006502073236954265
606,q50,arpdau,MX,2202,idler_sub_arcade,0.04984530821572774
607,q50,arpdau,MX,2203,shoot_em_up_sub_arcade,0.06361889464376692
608,q50,arpdau,MX,2204,other_arcade_sub_arcade,0.1418482125420405
609,q50,arpdau,MX,2205,tower_defense_sub_arcade,0.07384936095954615
610,q50,arpdau,MX,2206,board_games_sub_arcade,0.016252660472424792
611,q50,arpdau,MX,2303,music_band_sub_lifestyle,0.000605968790170868
612,q50,arpdau,MX,2401,action_sub_puzzle,0.0016908812495572308
613,q50,arpdau,MX,2402,match3_sub_puzzle,0.02033650257903079
614,q50,arpdau,MX,2403,other_sub_puzzle,0.035653918435046394
615,q50,arpdau,MX,2404,word_games_sub_puzzle,0.008587193069126604
616,q50,arpdau,MX,2405,trivia_games_sub_puzzle,0.04350940248938629
617,q50,arpdau,MX,2406,coloring_games_sub_puzzle,0.009642409292073117
618,q50,arpdau,MX,2407,hidden_objects_sub_puzzle,0.190519529084364
619,q50,arpdau,MX,2501,adventures_sub_simulation,0.035394459628513814
620,q50,arpdau,MX,2503,tycoon_crafting_sub_simulation,0.041270307747618175
621,q50,arpdau,MX,2507,animal_pet_sub_simulation,0.0037576217247680607
622,q50,arpdau,MX,3103,snipers_sub_shooter,0.014608926064526616
623,q50,arpdau,MX,3105,other_shooter_sub_shooter,0.024750457092390023
624,q50,arpdau,MX,3203,fighting_sub_rpg,0.017255181144263096
625,q50,arpdau,MX,3204,mmorpg_sub_rpg,0.008510221612565113
626,q50,arpdau,MX,3207,survival_sub_rpg,0.22608953714370703
627,q50,arpdau,MX,3301,card_battlers_sub_card,0.052648430504866624
628,q50,arpdau,MX,3405,other_strategy_sub_strategy,0.13038053674370628
629,q50,arpdau,MX,3601,arcade_sports_sub_sports,0.002478819769102604
630,q50,arpdau,MX,3603,other_sports_sub_sports,0.11743367177842459
631,q50,arpdau,MX,3701,arcade_racing_sub_racing,0.1867123876456092
632,q50,arpdau,NL,1001,other_sub_hypercasual,0.0420983855750637
633,q50,arpdau,NL,1002,puzzle_sub_hypercasual,0.07355509246930622
634,q50,arpdau,NL,1003,idle_sub_hypercasual,0.11979162409270253
635,q50,arpdau,NL,1004,io_sub_hypercasual,0.004696130100255397
636,q50,arpdau,NL,1137,action_store,0.020996603338877456
637,q50,arpdau,NL,1138,adventure_store,0.007256395885760586
638,q50,arpdau,NL,1139,casual_store,0.013706779794479134
639,q50,arpdau,NL,1140,board_store,0.015623853503787491
640,q50,arpdau,NL,1141,card_store,0.14214238778290944
641,q50,arpdau,NL,1142,casino_store,0.06861541094017809
642,q50,arpdau,NL,1147,puzzle_store,0.015588926200177945
643,q50,arpdau,NL,1148,racing_store,0.0036124583358070005
644,q50,arpdau,NL,1149,role_playing_store,0.022601854707877813
645,q50,arpdau,NL,1150,simulation_store,0.029992549774811306
646,q50,arpdau,NL,1151,sports_store,0.0191600343934297
647,q50,arpdau,NL,1152,strategy_store,0.0677352277327723
648,q50,arpdau,NL,1153,trivia_store,0.007575195257396679
649,q50,arpdau,NL,1154,word_store,0.011972777539102641
650,q50,arpdau,NL,1155,arcade_store,0.011876884106879058
651,q50,arpdau,NL,1156,multiplayer_store,0.0028529050847303588
652,q50,arpdau,NL,2201,platformer_sub_arcade,0.012307705793384435
653,q50,arpdau,NL,2202,idler_sub_arcade,0.049014203265595045
654,q50,arpdau,NL,2204,other_arcade_sub_arcade,0.004501983462573667
655,q50,arpdau,NL,2205,tower_defense_sub_arcade,0.11548487668068697
656,q50,arpdau,NL,2206,board_games_sub_arcade,0.046055383666904155
657,q50,arpdau,NL,2303,music_band_sub_lifestyle,0.0012351917990434907
658,q50,arpdau,NL,2401,action_sub_puzzle,0.0023056438221822502
659,q50,arpdau,NL,2402,match3_sub_puzzle,0.022217862590685075
660,q50,arpdau,NL,2403,other_sub_puzzle,0.01733860327539581
661,q50,arpdau,NL,2404,word_games_sub_puzzle,0.015243825607127642
662,q50,arpdau,NL,2406,coloring_games_sub_puzzle,0.007232881748922668
663,q50,arpdau,NL,2407,hidden_objects_sub_puzzle,0.019603881712077383
664,q50,arpdau,NL,2501,adventures_sub_simulation,0.1056241753468451
665,q50,arpdau,NL,2503,tycoon_crafting_sub_simulation,0.09428416837897086
666,q50,arpdau,NL,2507,animal_pet_sub_simulation,0.006751462056743323
667,q50,arpdau,NL,3103,snipers_sub_shooter,0.06031481178425617
668,q50,arpdau,NL,3203,fighting_sub_rpg,0.06015180990841237
669,q50,arpdau,NL,3204,mmorpg_sub_rpg,0.17860114716339778
670,q50,arpdau,NL,3301,card_battlers_sub_card,0.19392952719952974
671,q50,arpdau,NL,3405,other_strategy_sub_strategy,0.6042104687859692
672,q50,arpdau,NL,3601,arcade_sports_sub_sports,0.0029356683381415666
673,q50,arpdau,NL,3603,other_sports_sub_sports,0.041462803599036
674,q50,arpdau,NL,3701,arcade_racing_sub_racing,0.16581450042598686
675,q50,arpdau,RU,1001,other_sub_hypercasual,0.007836608114446397
676,q50,arpdau,RU,1002,puzzle_sub_hypercasual,0.01841761573008672
677,q50,arpdau,RU,1003,idle_sub_hypercasual,0.07855220732306702
678,q50,arpdau,RU,1004,io_sub_hypercasual,0.002458889027692453
679,q50,arpdau,RU,1137,action_store,0.01039834032236802
680,q50,arpdau,RU,1138,adventure_store,0.0027327653525866607
681,q50,arpdau,RU,1139,casual_store,0.004578789433927001
682,q50,arpdau,RU,1140,board_store,0.019640805654722378
683,q50,arpdau,RU,1141,card_store,0.04242983172155587
684,q50,arpdau,RU,1142,casino_store,0.007879074669586114
685,q50,arpdau,RU,1147,puzzle_store,0.0049902275880344535
686,q50,arpdau,RU,1148,racing_store,0.006655429527143604
687,q50,arpdau,RU,1149,role_playing_store,0.006677168588204114
688,q50,arpdau,RU,1150,simulation_store,0.005441391743867132
689,q50,arpdau,RU,1151,sports_store,0.02132359381660687
690,q50,arpdau,RU,1152,strategy_store,0.015922061646957454
691,q50,arpdau,RU,1153,trivia_store,0.0034399229774213775
692,q50,arpdau,RU,1154,word_store,0.003248588051920736
693,q50,arpdau,RU,1155,arcade_store,0.006425362993207019
694,q50,arpdau,RU,1156,multiplayer_store,0.0007980135662857358
695,q50,arpdau,RU,2201,platformer_sub_arcade,0.015756545734667282
696,q50,arpdau,RU,2202,idler_sub_arcade,0.06321944939530857
697,q50,arpdau,RU,2203,shoot_em_up_sub_arcade,0.07619776823040474
698,q50,arpdau,RU,2204,other_arcade_sub_arcade,0.0242952853178907
699,q50,arpdau,RU,2205,tower_defense_sub_arcade,0.04203638493022498
700,q50,arpdau,RU,2206,board_games_sub_arcade,0.003905104785524906
701,q50,arpdau,RU,2303,music_band_sub_lifestyle,0.00018053371369502395
702,q50,arpdau,RU,2401,action_sub_puzzle,0.007527777963770579
703,q50,arpdau,RU,2402,match3_sub_puzzle,0.010453494065984984
704,q50,arpdau,RU,2403,other_sub_puzzle,1.6561115556975727
705,q50,arpdau,RU,2404,word_games_sub_puzzle,0.005466841302929132
706,q50,arpdau,RU,2405,trivia_games_sub_puzzle,0.017018195853918228
707,q50,arpdau,RU,2406,coloring_games_sub_puzzle,0.019481808603317274
708,q50,arpdau,RU,2407,hidden_objects_sub_puzzle,0.1293450031677876
709,q50,arpdau,RU,2501,adventures_sub_simulation,0.020381925005807454
710,q50,arpdau,RU,2503,tycoon_crafting_sub_simulation,0.02601953873956551
711,q50,arpdau,RU,2507,animal_pet_sub_simulation,0.002123097489068697
712,q50,arpdau,RU,3103,snipers_sub_shooter,0.011082678271903942
713,q50,arpdau,RU,3105,other_shooter_sub_shooter,0.1665437565013472
714,q50,arpdau,RU,3203,fighting_sub_rpg,0.006954316875933624
715,q50,arpdau,RU,3204,mmorpg_sub_rpg,0.022619851294106683
716,q50,arpdau,RU,3301,card_battlers_sub_card,0.03754197964212502
717,q50,arpdau,RU,3405,other_strategy_sub_strategy,0.07437432723287993
718,q50,arpdau,RU,3601,arcade_sports_sub_sports,0.008713210105905698
719,q50,arpdau,RU,3603,other_sports_sub_sports,0.11726754238991255
720,q50,arpdau,RU,3701,arcade_racing_sub_racing,0.07734920640058329
721,q50,arpdau,TH,1001,other_sub_hypercasual,0.025823609330184624
722,q50,arpdau,TH,1002,puzzle_sub_hypercasual,0.04077000293061111
723,q50,arpdau,TH,1003,idle_sub_hypercasual,0.12006726315152717
724,q50,arpdau,TH,1004,io_sub_hypercasual,0.005425114337955227
725,q50,arpdau,TH,1137,action_store,0.015074899688576757
726,q50,arpdau,TH,1138,adventure_store,0.004840406104103887
727,q50,arpdau,TH,1139,casual_store,0.00904075501964404
728,q50,arpdau,TH,1140,board_store,0.07231229502659137
729,q50,arpdau,TH,1141,card_store,0.048346291079377005
730,q50,arpdau,TH,1142,casino_store,0.02840673523527823
731,q50,arpdau,TH,1147,puzzle_store,0.010158361481612624
732,q50,arpdau,TH,1148,racing_store,0.008586634926396358
733,q50,arpdau,TH,1149,role_playing_store,0.006201760916905755
734,q50,arpdau,TH,1150,simulation_store,0.012601330945132284
735,q50,arpdau,TH,1151,sports_store,0.02074361861514217
736,q50,arpdau,TH,1152,strategy_store,0.022640869858894283
737,q50,arpdau,TH,1153,trivia_store,0.0032553879396668116
738,q50,arpdau,TH,1154,word_store,0.008856236466630963
739,q50,arpdau,TH,1155,arcade_store,0.00863811847459236
740,q50,arpdau,TH,1156,multiplayer_store,0.0014342574037278868
741,q50,arpdau,TH,2201,platformer_sub_arcade,0.009960089448349096
742,q50,arpdau,TH,2202,idler_sub_arcade,0.06697649757602567
743,q50,arpdau,TH,2203,shoot_em_up_sub_arcade,0.04779788150289429
744,q50,arpdau,TH,2204,other_arcade_sub_arcade,0.18870926786216594
745,q50,arpdau,TH,2205,tower_defense_sub_arcade,0.11021593501824782
746,q50,arpdau,TH,2206,board_games_sub_arcade,0.045081707548963096
747,q50,arpdau,TH,2303,music_band_sub_lifestyle,0.0005705989312057924
748,q50,arpdau,TH,2401,action_sub_puzzle,0.0014378437060961668
749,q50,arpdau,TH,2402,match3_sub_puzzle,0.024150301706608514
750,q50,arpdau,TH,2403,other_sub_puzzle,0.028165500175845536
751,q50,arpdau,TH,2404,word_games_sub_puzzle,0.0068570664843562645
752,q50,arpdau,TH,2406,coloring_games_sub_puzzle,0.023721998464315802
753,q50,arpdau,TH,2407,hidden_objects_sub_puzzle,0.011698071827428737
754,q50,arpdau,TH,2501,adventures_sub_simulation,0.03312694090297138
755,q50,arpdau,TH,2503,tycoon_crafting_sub_simulation,0.10027572735959928
756,q50,arpdau,TH,2507,animal_pet_sub_simulation,0.004003815224117259
757,q50,arpdau,TH,3103,snipers_sub_shooter,0.13172449773088488
758,q50,arpdau,TH,3105,other_shooter_sub_shooter,0.08017759910153567
759,q50,arpdau,TH,3203,fighting_sub_rpg,0.006785028972198151
760,q50,arpdau,TH,3204,mmorpg_sub_rpg,0.014459433427515397
761,q50,arpdau,TH,3301,card_battlers_sub_card,0.05439322181296987
762,q50,arpdau,TH,3405,other_strategy_sub_strategy,0.2569365978773146
763,q50,arpdau,TH,3601,arcade_sports_sub_sports,0.002071501743250077
764,q50,arpdau,TH,3603,other_sports_sub_sports,0.0027774364586022004
765,q50,arpdau,TH,3701,arcade_racing_sub_racing,0.1269377947761683
766,q50,arpdau,TR,1001,other_sub_hypercasual,0.00423315835664551
767,q50,arpdau,TR,1002,puzzle_sub_hypercasual,0.03354924711228661
768,q50,arpdau,TR,1003,idle_sub_hypercasual,0.034701651712283905
769,q50,arpdau,TR,1004,io_sub_hypercasual,0.0010391855330833019
770,q50,arpdau,TR,1137,action_store,0.007214195232807378
771,q50,arpdau,TR,1138,adventure_store,0.001835367835303906
772,q50,arpdau,TR,1139,casual_store,0.00410763112974934
773,q50,arpdau,TR,1140,board_store,0.047798296552133086
774,q50,arpdau,TR,1141,card_store,0.07103560363880909
775,q50,arpdau,TR,1142,casino_store,0.16248392732742256
776,q50,arpdau,TR,1147,puzzle_store,0.007737020859665869
777,q50,arpdau,TR,1148,racing_store,0.0030128368163101324
778,q50,arpdau,TR,1149,role_playing_store,0.002680380153430019
779,q50,arpdau,TR,1150,simulation_store,0.006327649870943831
780,q50,arpdau,TR,1151,sports_store,0.01075568884047938
781,q50,arpdau,TR,1152,strategy_store,0.01743029163108953
782,q50,arpdau,TR,1153,trivia_store,0.005523642195387208
783,q50,arpdau,TR,1154,word_store,0.002224827473985
784,q50,arpdau,TR,1155,arcade_store,0.0029179625868748496
785,q50,arpdau,TR,1156,multiplayer_store,0.0007699485175105095
786,q50,arpdau,TR,2201,platformer_sub_arcade,0.0030868469193913316
787,q50,arpdau,TR,2202,idler_sub_arcade,0.015747725509933096
788,q50,arpdau,TR,2203,shoot_em_up_sub_arcade,0.006966678846555308
789,q50,arpdau,TR,2204,other_arcade_sub_arcade,0.008345044894733925
790,q50,arpdau,TR,2205,tower_defense_sub_arcade,0.03652679894930274
791,q50,arpdau,TR,2206,board_games_sub_arcade,0.1397715645373932
792,q50,arpdau,TR,2303,music_band_sub_lifestyle,0.0004650181570712695
793,q50,arpdau,TR,2401,action_sub_puzzle,0.01591617222288692
794,q50,arpdau,TR,2402,match3_sub_puzzle,0.05501954507582414
795,q50,arpdau,TR,2403,other_sub_puzzle,0.024331986917002807
796,q50,arpdau,TR,2404,word_games_sub_puzzle,0.007133176658096605
797,q50,arpdau,TR,2406,coloring_games_sub_puzzle,0.003921481934541822
