,series_name,metric,geo,day,genre_id,genre_name,value
264,q50,retention_d1,ES,1,2403,other_sub_puzzle,14.965283018867924
265,q50,retention_d1,ES,1,2404,word_games_sub_puzzle,32.409622641509436
266,q50,retention_d1,ES,1,2405,trivia_games_sub_puzzle,37.21283018867924
267,q50,retention_d1,ES,1,2406,coloring_games_sub_puzzle,27.933962264150942
268,q50,retention_d1,ES,1,2407,hidden_objects_sub_puzzle,31.470188679245286
269,q50,retention_d1,ES,1,2501,adventures_sub_simulation,33.821132075471695
270,q50,retention_d1,ES,1,2503,tycoon_crafting_sub_simulation,38.14622641509434
271,q50,retention_d1,ES,1,2507,animal_pet_sub_simulation,30.784905660377362
272,q50,retention_d1,ES,1,3103,snipers_sub_shooter,20.159056603773585
273,q50,retention_d1,ES,1,3105,other_shooter_sub_shooter,19.59622641509434
274,q50,retention_d1,ES,1,3203,fighting_sub_rpg,20.08056603773585
275,q50,retention_d1,ES,1,3204,mmorpg_sub_rpg,28.529811320754714
276,q50,retention_d1,ES,1,3207,survival_sub_rpg,43.310188679245286
277,q50,retention_d1,ES,1,3301,card_battlers_sub_card,23.515283018867922
278,q50,retention_d1,ES,1,3405,other_strategy_sub_strategy,26.913962264150946
279,q50,retention_d1,ES,1,3601,arcade_sports_sub_sports,24.562830188679243
280,q50,retention_d1,ES,1,3603,other_sports_sub_sports,24.89490566037736
281,q50,retention_d1,ES,1,3701,arcade_racing_sub_racing,27.8
282,q50,retention_d1,FR,1,1001,other_sub_hypercasual,30.15264150943396
283,q50,retention_d1,FR,1,1002,puzzle_sub_hypercasual,25.310377358490566
284,q50,retention_d1,FR,1,1003,idle_sub_hypercasual,34.476603773584905
285,q50,retention_d1,FR,1,1004,io_sub_hypercasual,31.25245283018868
286,q50,retention_d1,FR,1,1137,action_store,26.62981132075472
287,q50,retention_d1,FR,1,1138,adventure_store,20.368867924528303
288,q50,retention_d1,FR,1,1139,casual_store,27.162264150943393
289,q50,retention_d1,FR,1,1140,board_store,24.396603773584907
290,q50,retention_d1,FR,1,1141,card_store,23.131509433962265
291,q50,retention_d1,FR,1,1142,casino_store,26.653207547169814
292,q50,retention_d1,FR,1,1147,puzzle_store,26.54981132075472
293,q50,retention_d1,FR,1,1148,racing_store,25.193396226415093
294,q50,retention_d1,FR,1,1149,role_playing_store,19.85811320754717
295,q50,retention_d1,FR,1,1150,simulation_store,26.48320754716981
296,q50,retention_d1,FR,1,1151,sports_store,25.997924528301887
297,q50,retention_d1,FR,1,1152,strategy_store,28.89622641509434
298,q50,retention_d1,FR,1,1153,trivia_store,29.855283018867922
299,q50,retention_d1,FR,1,1154,word_store,33.68037735849057
300,q50,retention_d1,FR,1,1155,arcade_store,28.723773584905658
301,q50,retention_d1,FR,1,1156,multiplayer_store,15.008867924528303
302,q50,retention_d1,FR,1,2201,platformer_sub_arcade,22.636981132075473
303,q50,retention_d1,FR,1,2202,idler_sub_arcade,43.47641509433962
304,q50,retention_d1,FR,1,2203,shoot_em_up_sub_arcade,5.526603773584906
305,q50,retention_d1,FR,1,2204,other_arcade_sub_arcade,21.854716981132075
306,q50,retention_d1,FR,1,2205,tower_defense_sub_arcade,35.08207547169811
307,q50,retention_d1,FR,1,2206,board_games_sub_arcade,27.299622641509437
308,q50,retention_d1,FR,1,2303,music_band_sub_lifestyle,29.65641509433962
